Pattern, Group, Path, IndName, Args, Line
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/async/utils/Text.java,buffer.append,ch,570
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/async/utils/Text.java,buffer.append,name,631
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/async/utils/Text.java,buffer.append,name.toCharArray() | 0 | i,616
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/async/utils/Text.java,buffer.toString,,573
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/async/utils/Text.java,buffer.toString,,632
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/async/utils/Text.java,data.getBytes,enc,56
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/async/utils/Text.java,data.getBytes,enc,99
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/async/utils/Text.java,decodeDigit,utf8[++k],471
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/async/utils/Text.java,descendant.startsWith,pattern,758
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/async/utils/Text.java,descendant.startsWith,pattern,737
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/async/utils/Text.java,digest,"MD5" | data.getBytes(enc),56
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/async/utils/Text.java,digest,algorithm | data.getBytes(enc),99
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/async/utils/Text.java,e.toString,,407
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/async/utils/Text.java,e.toString,,483
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/async/utils/Text.java,escape,path | '%' | true,438
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/async/utils/Text.java,escape,string | '%',422
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/async/utils/Text.java,escape,string | escape | false,366
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/async/utils/Text.java,escapeIllegalChars,name | "%/:[]*'\"|\t\r\n",552
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/async/utils/Text.java,escapeIllegalChars,name | "%/:[]*|\t\r\n",526
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/async/utils/Text.java,explode,str | ch | false,137
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/async/utils/Text.java,getName,path,675
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/async/utils/Text.java,getName,path | '/',645
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/async/utils/Text.java,getRelativeParent,path | level,797
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/async/utils/Text.java,illegal.indexOf,ch,561
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/async/utils/Text.java,md.digest,data,116
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/async/utils/Text.java,md5,data | "utf-8",74
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/async/utils/Text.java,name.charAt,i,560
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/async/utils/Text.java,name.charAt,i + 1,617
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/async/utils/Text.java,name.charAt,i + 2,618
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/async/utils/Text.java,name.indexOf,'%',629
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/async/utils/Text.java,name.indexOf,'%',613
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/async/utils/Text.java,name.length,,557
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/async/utils/Text.java,name.length,,558
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/async/utils/Text.java,name.length,,612
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/async/utils/Text.java,name.length,,561
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/async/utils/Text.java,name.length,,614
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/async/utils/Text.java,name.length,,562
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/async/utils/Text.java,name.substring,i + 1,627
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/async/utils/Text.java,name.substring,i + 3,622
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/async/utils/Text.java,name.toCharArray,,616
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/async/utils/Text.java,oldString.length,,224
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/async/utils/Text.java,out.append,(char)c,394
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/async/utils/Text.java,out.append,escape,398
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/async/utils/Text.java,out.append,hexTable[(c >> 4) & 0x0f],399
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/async/utils/Text.java,out.append,hexTable[(c) & 0x0f],400
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/async/utils/Text.java,out.toByteArray,,479
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/async/utils/Text.java,out.toString,,403
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/async/utils/Text.java,out.write,(decodeDigit(utf8[++k]) << 4) + decodeDigit(utf8[++k]),471
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/async/utils/Text.java,out.write,b,475
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/async/utils/Text.java,p1.lastIndexOf,'/',720
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/async/utils/Text.java,p1.regionMatches,0 | p2 | 0 | pos1,722
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/async/utils/Text.java,p2.lastIndexOf,'/',721
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/async/utils/Text.java,path.endsWith,"/",793
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/async/utils/Text.java,path.endsWith,"/",671
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/async/utils/Text.java,path.endsWith,"/",736
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/async/utils/Text.java,path.endsWith,"/",757
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/async/utils/Text.java,path.equals,descendant,751
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/async/utils/Text.java,path.indexOf,'/' | idx + 1,817
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/async/utils/Text.java,path.lastIndexOf,'/' | idx - 1,778
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/async/utils/Text.java,path.lastIndexOf,delim,660
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/async/utils/Text.java,path.length,,775
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/async/utils/Text.java,path.length,,814
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/async/utils/Text.java,path.length,,795
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/async/utils/Text.java,path.length,,673
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/async/utils/Text.java,path.length,,793
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/async/utils/Text.java,path.length,,671
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/async/utils/Text.java,path.substring,0 | idx,782
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/async/utils/Text.java,path.substring,0 | idx,824
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/async/utils/Text.java,path.substring,0 | path.length() - 1,795
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/async/utils/Text.java,path.substring,0 | path.length() - 1,673
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/async/utils/Text.java,path.substring,path.lastIndexOf(delim) + 1,660
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/async/utils/Text.java,pattern.equals,descendant,737
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/async/utils/Text.java,qname.indexOf,':',707
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/async/utils/Text.java,qname.indexOf,':',691
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/async/utils/Text.java,qname.substring,0 | pos,692
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/async/utils/Text.java,qname.substring,pos + 1,708
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/async/utils/Text.java,res.append,hexTable[(b >> 4) & 15],120
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/async/utils/Text.java,res.append,hexTable[b & 15],121
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/async/utils/Text.java,res.toString,,123
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/async/utils/Text.java,result.append,replacement,872
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/async/utils/Text.java,result.append,value.substring(p,q),854
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/async/utils/Text.java,result.append,value.substring(p,value.length()),877
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/async/utils/Text.java,result.toString,,879
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/async/utils/Text.java,s.charAt,s.length() - 1,590
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/async/utils/Text.java,s.length,,590
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/async/utils/Text.java,s.length,,589
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/async/utils/Text.java,s.substring,0 | (s.length() - 1),589
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/async/utils/Text.java,sb.append,'\\',594
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/async/utils/Text.java,sb.append,c,596
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/async/utils/Text.java,sb.append,newString,223
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/async/utils/Text.java,sb.append,s.substring(0,(s.length() - 1)),589
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/async/utils/Text.java,sb.append,text.substring(lastPos,pos),222
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/async/utils/Text.java,sb.append,text.substring(lastPos),229
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/async/utils/Text.java,sb.toString,,597
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/async/utils/Text.java,sb.toString,,231
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/async/utils/Text.java,str.indexOf,ch | lastpos,158
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/async/utils/Text.java,str.length,,167
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/async/utils/Text.java,str.length,,171
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/async/utils/Text.java,str.length,,151
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/async/utils/Text.java,str.substring,lastpos,169
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/async/utils/Text.java,str.substring,lastpos | pos,162
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/async/utils/Text.java,string.getBytes,"utf-8",458
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/async/utils/Text.java,string.getBytes,"utf-8",387
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/async/utils/Text.java,strings.add,"",173
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/async/utils/Text.java,strings.add,str.substring(lastpos,pos),162
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/async/utils/Text.java,strings.add,str.substring(lastpos),169
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/async/utils/Text.java,strings.size,,177
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/async/utils/Text.java,strings.toArray,new String[strings.size()],177
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/async/utils/Text.java,text.charAt,i,249
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/async/utils/Text.java,text.indexOf,oldString,216
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/async/utils/Text.java,text.indexOf,oldString | lastPos,225
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/async/utils/Text.java,text.length,,227
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/async/utils/Text.java,text.length,,245
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/async/utils/Text.java,text.length,,219
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/async/utils/Text.java,text.substring,lastPos,229
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/async/utils/Text.java,text.substring,lastPos | pos,222
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/async/utils/Text.java,text.substring,pos,299
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/async/utils/Text.java,text.substring,pos | i,263
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/async/utils/Text.java,unescape,string | '%',502
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/async/utils/Text.java,validChars.get,c,392
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/async/utils/Text.java,value.indexOf,"${",851
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/async/utils/Text.java,value.indexOf,"${" | p,874
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/async/utils/Text.java,value.indexOf,"}" | q + 2,856
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/async/utils/Text.java,value.length,,877
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/async/utils/Text.java,value.substring,p + 2 | q,859
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/async/utils/Text.java,value.substring,p | q,854
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/async/utils/Text.java,value.substring,p | value.length(),877
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/async/utils/Text.java,variables.getProperty,variable,860
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/platform/io/AlfrescoStorageManager.java,AndroidVersion.isJBMR2OrAbove,,321
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/platform/io/AlfrescoStorageManager.java,AndroidVersion.isJBMR2OrAbove,,336
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/platform/io/AlfrescoStorageManager.java,IOUtils.createFolder,folder | getAccountFolder(acc.getUrl(),acc.getUsername()) + File.separator + requestedFolder,223
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/platform/io/AlfrescoStorageManager.java,IOUtils.createFolder,folder | getAccountFolder(url,username) + File.separator + requestedFolder,253
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/platform/io/AlfrescoStorageManager.java,IOUtils.createFolder,folder | requestedFolder,228
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/platform/io/AlfrescoStorageManager.java,IOUtils.createFolder,folder | requestedFolder,258
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/platform/io/AlfrescoStorageManager.java,Integer.toHexString,0xFF & messageDigest[i],420
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/platform/io/AlfrescoStorageManager.java,Manager.getInstance,appContext | AlfrescoStorageManager.class.getSimpleName(),82
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/platform/io/AlfrescoStorageManager.java,MessageDigest.getInstance,"MD5",412
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/platform/io/AlfrescoStorageManager.java,Operator.with,appContext,505
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/platform/io/AlfrescoStorageManager.java,SessionUtils.getAccount,appContext,291
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/platform/io/AlfrescoStorageManager.java,SessionUtils.getAccount,appContext,290
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/platform/io/AlfrescoStorageManager.java,acc.getUrl,,220
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/platform/io/AlfrescoStorageManager.java,acc.getUrl,,223
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/platform/io/AlfrescoStorageManager.java,acc.getUrl,,198
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/platform/io/AlfrescoStorageManager.java,acc.getUsername,,198
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/platform/io/AlfrescoStorageManager.java,acc.getUsername,,220
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/platform/io/AlfrescoStorageManager.java,acc.getUsername,,223
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/platform/io/AlfrescoStorageManager.java,acc.getUsername,,221
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/platform/io/AlfrescoStorageManager.java,compareTo,tempFolder.getPath(),293
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/platform/io/AlfrescoStorageManager.java,createFolder,appContext.getCacheDir() | extendedPath,371
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/platform/io/AlfrescoStorageManager.java,createFolder,folder | appContext.getResources().getText(appContext.getPackageManager().getPackageInfo(appContext.getPackageName(),0).applicationInfo.labelRes).toString(),451
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/platform/io/AlfrescoStorageManager.java,createFolder,folder | getDownloadAccountFolder(urlValue,username),458
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/platform/io/AlfrescoStorageManager.java,createNewFile,,390
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/platform/io/AlfrescoStorageManager.java,digest.digest,,414
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/platform/io/AlfrescoStorageManager.java,digest.update,s.getBytes(),413
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/platform/io/AlfrescoStorageManager.java,f.exists,,478
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/platform/io/AlfrescoStorageManager.java,f.getPath,,335
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/platform/io/AlfrescoStorageManager.java,f.getPath,,320
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/platform/io/AlfrescoStorageManager.java,file.delete,,303
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/platform/io/AlfrescoStorageManager.java,file.getParent,,293
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/platform/io/AlfrescoStorageManager.java,filePath.isEmpty,,159
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/platform/io/AlfrescoStorageManager.java,getAccountFolder,acc.getUrl() | acc.getUsername(),223
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/platform/io/AlfrescoStorageManager.java,getAccountFolder,acc.getUrl() | acc.getUsername(),198
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/platform/io/AlfrescoStorageManager.java,getAccountFolder,url | username,253
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/platform/io/AlfrescoStorageManager.java,getAvailableBytesByPath,appContext.getExternalFilesDir(null),348
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/platform/io/AlfrescoStorageManager.java,getDownloadAccountFolder,urlValue | username,458
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/platform/io/AlfrescoStorageManager.java,getDownloadFolder,urlValue | username,477
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/platform/io/AlfrescoStorageManager.java,getPrivateFolder,DIRECTORY_ASSET | null,144
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/platform/io/AlfrescoStorageManager.java,getPrivateFolder,DIRECTORY_CAPTURE | acc,139
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/platform/io/AlfrescoStorageManager.java,getPrivateFolder,DIRECTORY_CONFIGURATION | acc,109
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/platform/io/AlfrescoStorageManager.java,getPrivateFolder,DIRECTORY_CONFIGURATION | null,119
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/platform/io/AlfrescoStorageManager.java,getPrivateFolder,DIRECTORY_CUSTOMIZATION | acc,114
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/platform/io/AlfrescoStorageManager.java,getPrivateFolder,DIRECTORY_DOWNLOAD | acc,129
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/platform/io/AlfrescoStorageManager.java,getPrivateFolder,DIRECTORY_SHARE | acc,124
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/platform/io/AlfrescoStorageManager.java,getPrivateFolder,DIRECTORY_TEMP | acc,134
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/platform/io/AlfrescoStorageManager.java,getSimpleName,,82
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/platform/io/AlfrescoStorageManager.java,getTempFolder,SessionUtils.getAccount(appContext),291
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/platform/io/AlfrescoStorageManager.java,getTotalBytesByPath,appContext.getExternalFilesDir(null),353
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/platform/io/AlfrescoStorageManager.java,hexString.append,Integer.toHexString(0xFF & messageDigest[i]),420
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/platform/io/AlfrescoStorageManager.java,hexString.toString,,422
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/platform/io/AlfrescoStorageManager.java,isExternalStorageAccessible,,247
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/platform/io/AlfrescoStorageManager.java,isExternalStorageAccessible,,216
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/platform/io/AlfrescoStorageManager.java,isExternalStorageAccessible,,195
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/platform/io/AlfrescoStorageManager.java,isExternalStorageAccessible,,177
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/platform/io/AlfrescoStorageManager.java,isExternalStorageAccessible,,159
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/platform/io/AlfrescoStorageManager.java,isTempFile,file,301
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/platform/io/AlfrescoStorageManager.java,length,,221
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/platform/io/AlfrescoStorageManager.java,length,,220
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/platform/io/AlfrescoStorageManager.java,s.getBytes,,413
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/platform/io/AlfrescoStorageManager.java,tempFolder.getPath,,293
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/platform/io/AlfrescoStorageManager.java,tmpFolder.exists,,385
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/platform/io/AlfrescoStorageManager.java,tmpFolder.mkdirs,,387
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/platform/io/AlfrescoStorageManager.java,url.getHost,,276
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/platform/io/AlfrescoStorageManager.java,url.getHost,,494
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/platform/io/AlfrescoStorageManager.java,url.length,,251
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/platform/io/AlfrescoStorageManager.java,username.length,,251
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/platform/security/EncryptionUtils.java,Arrays.toString,REFERENCE_DATA,585
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/platform/security/EncryptionUtils.java,Cipher.getInstance,ALGORITHM,577
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/platform/security/EncryptionUtils.java,Cipher.getInstance,ALGORITHM,610
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/platform/security/EncryptionUtils.java,Cipher.getInstance,ALGORITHM,632
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/platform/security/EncryptionUtils.java,KeyGenerator.getInstance,"AES",680
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/platform/security/EncryptionUtils.java,SecretKeyFactory.getInstance,ALGORITHM,607
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/platform/security/EncryptionUtils.java,SecretKeyFactory.getInstance,ALGORITHM,574
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/platform/security/EncryptionUtils.java,SecretKeyFactory.getInstance,ALGORITHM,629
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/platform/security/EncryptionUtils.java,contains,Arrays.toString(REFERENCE_DATA),585
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/platform/security/EncryptionUtils.java,decryptFile,ctxt | filename | null,121
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/platform/security/EncryptionUtils.java,decryptFile,ctxt | sourceFile.getPath() | destFilename,227
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/platform/security/EncryptionUtils.java,decryptFiles,ctxt | sourceFile.getPath() | recursive,238
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/platform/security/EncryptionUtils.java,delete,,252
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/platform/security/EncryptionUtils.java,delete,,491
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/platform/security/EncryptionUtils.java,dest.delete,,179
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/platform/security/EncryptionUtils.java,dest.delete,,421
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/platform/security/EncryptionUtils.java,dest.getName,,414
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/platform/security/EncryptionUtils.java,dest.getName,,173
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/platform/security/EncryptionUtils.java,dest.renameTo,source,171
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/platform/security/EncryptionUtils.java,dest.renameTo,source,412
2,,/273_Alfresco_alfresco-android-app/src/org/alfresco/mobile/android/platform/security/EncryptionUtils.java,dest.renameTo,src,522
